,Age,workclass,fnlwgt,education num,marital-status,Occuption,race,sex,capital gain,capital loss,hours per week,native country,revenue
7061,47,3,116279,9,0,2,0,0,0,0,43,0,0
7062,38,0,122493,13,2,9,0,1,4064,0,40,0,0
7063,37,3,215419,12,2,7,0,0,0,0,25,0,0
7064,40,3,310101,10,5,11,2,0,0,0,40,0,0
7065,57,4,61885,9,2,9,3,1,0,0,60,0,1
7066,43,3,59107,9,5,7,0,0,4101,0,40,0,0
7067,32,3,227214,13,2,9,4,1,0,0,40,16,0
7068,64,3,239450,10,2,11,0,1,0,0,40,0,0
7069,18,3,118847,8,4,11,0,0,0,0,20,0,0
7070,40,5,95226,13,4,3,0,1,0,0,50,0,0
7071,23,3,215395,9,4,6,0,1,0,0,40,0,0
7072,45,3,170600,11,0,0,3,0,0,0,40,0,0
7073,45,5,91044,14,0,9,0,0,0,0,15,0,0
7074,27,3,318639,6,4,7,0,1,0,0,60,4,0
7075,23,3,160398,10,3,5,0,1,0,0,40,0,0
7076,58,5,216824,9,2,4,1,1,0,0,30,0,0
7077,35,3,308945,9,0,12,0,0,0,0,75,0,0
7078,47,3,30840,14,0,9,0,1,0,0,40,0,1
7079,33,3,99309,9,2,3,0,1,0,0,50,0,0
7080,27,3,188576,13,5,9,1,1,0,0,40,11,1
7081,46,3,83064,12,2,6,0,1,0,0,40,0,1
7082,24,3,403865,10,2,2,0,1,0,0,56,0,0
7083,40,3,235786,10,2,2,0,1,0,0,44,0,1
7084,44,3,191893,9,4,7,0,0,0,0,24,0,0
7085,31,2,149184,13,2,10,0,1,0,0,97,0,1
7086,37,3,152909,11,2,0,0,1,7688,0,40,0,1
7087,23,3,435604,11,5,3,0,0,0,0,40,0,0
7088,30,4,109282,13,2,11,0,1,0,0,52,0,1
7089,31,3,248178,10,2,7,3,1,0,0,35,0,0
7090,32,3,209103,10,2,3,0,1,3464,0,40,0,0
7091,27,3,183639,9,4,13,0,1,0,0,40,0,0
7092,35,2,107233,9,4,0,2,1,0,0,55,0,0
7093,27,3,175387,13,4,3,0,1,0,1876,40,0,0
7094,33,5,38223,9,4,4,0,1,0,0,70,0,0
7095,34,3,228873,16,2,9,0,1,0,0,45,0,1
7096,29,3,202182,10,2,2,0,1,0,0,50,0,0
7097,26,2,425092,14,4,9,0,0,2174,0,40,0,0
7098,39,5,152587,9,4,2,0,1,0,0,40,0,0
7099,37,4,39089,10,2,3,0,1,3103,0,50,0,1
7100,51,3,204304,10,0,3,0,0,0,0,50,0,1
7101,40,3,116103,10,5,2,0,1,4934,0,47,0,1
7102,53,3,290640,4,2,2,1,1,0,0,40,36,0
7103,58,0,81973,10,2,12,1,1,0,1485,40,0,1
7104,29,3,134890,13,2,12,0,1,0,0,40,0,1
7105,33,3,452924,9,2,6,4,1,0,0,40,4,0
7106,57,3,245193,14,2,3,0,1,0,0,60,0,1
7107,69,1,34339,9,2,10,0,1,0,0,40,0,0
7108,20,3,184756,10,4,0,0,0,0,0,12,0,0
7109,56,3,392160,9,6,11,0,0,0,0,25,4,0
7110,49,3,168337,3,2,2,0,1,0,0,40,0,0
7111,34,3,309513,9,2,6,0,1,0,0,40,0,0
7112,70,3,77219,9,2,2,0,1,0,0,37,0,0
7113,44,3,212888,13,0,3,0,0,0,0,45,0,0
7114,37,3,361888,13,4,9,0,1,10520,0,40,0,1
7115,58,2,237879,13,2,9,0,1,0,0,58,0,0
7116,42,5,93099,10,2,9,0,0,0,0,25,0,0
7117,41,3,225193,9,2,11,0,1,0,0,40,0,0
7118,28,3,50814,9,4,0,0,0,0,0,40,0,0
7119,47,2,123681,14,2,9,0,1,7688,0,60,0,1
7120,24,3,249351,9,2,6,0,0,0,0,40,0,0
7121,58,5,222311,9,2,7,0,1,7688,0,55,0,1
7122,18,3,301762,9,4,0,0,0,0,0,25,0,0
7123,50,3,195298,10,2,3,0,1,0,0,50,0,1
7124,69,3,541737,10,6,0,0,0,2050,0,24,0,0
7125,84,3,241065,14,4,9,0,1,0,0,66,0,0
7126,47,3,129513,13,2,3,0,1,0,0,60,0,1
7127,19,3,374262,8,4,5,0,1,0,0,20,0,0
7128,24,3,382146,10,4,9,3,1,0,0,40,0,0
7129,53,3,30447,9,0,6,0,1,0,0,50,0,0
7130,58,3,49893,10,2,11,0,1,0,0,45,0,0
7131,22,3,197387,10,4,5,0,1,0,0,24,4,0
7132,36,5,111957,10,2,3,0,1,0,0,52,0,0
7133,34,3,340458,8,4,0,0,0,0,0,40,0,0
7134,43,3,185670,2,6,9,0,0,0,0,21,4,0
7135,37,3,210945,9,2,5,0,1,0,0,24,0,0
7136,43,3,350661,15,5,12,0,1,0,0,50,13,1
7137,42,3,190543,10,2,12,0,0,0,0,40,0,1
7138,21,3,70261,10,4,7,0,1,0,0,30,0,0
7139,49,5,179048,9,2,11,0,1,0,0,60,34,0
7140,35,3,242094,9,2,7,3,1,0,0,40,0,0
7141,49,5,117634,10,6,2,0,0,0,0,30,0,0
7142,28,3,82531,10,4,7,3,1,0,0,40,0,0
7143,51,3,193374,2,2,2,0,1,0,0,40,4,0
7144,19,3,323605,4,4,7,0,1,0,0,60,0,1
7145,56,3,371064,5,2,7,0,1,0,0,40,0,0
7146,20,3,39927,9,4,7,0,1,0,0,8,0,0
7147,22,3,64292,10,4,0,0,0,0,0,37,0,0
7148,33,3,198660,9,2,6,0,1,99999,0,56,0,1
7149,22,3,210165,10,4,2,0,1,0,0,50,0,0
7150,68,3,144137,10,0,8,0,0,0,0,30,0,0
7151,56,2,155657,13,0,3,0,0,0,0,40,0,0
7152,69,5,107548,5,2,0,0,1,0,0,40,0,0
7153,41,3,163258,13,4,12,0,1,0,0,40,0,0
7154,33,3,221324,9,4,6,3,0,0,0,40,0,0
7155,18,3,444822,7,4,11,0,0,0,0,8,4,0
7156,17,3,154398,7,4,7,3,1,0,0,16,19,0
7157,31,3,120672,7,0,5,3,1,0,1721,40,0,0
7158,50,3,159650,10,2,12,0,1,0,0,60,0,1
7159,62,3,290754,6,6,5,0,0,0,0,40,0,0
7160,41,3,49654,9,0,0,0,0,0,0,52,0,0
7161,20,0,147352,9,4,7,0,0,0,0,40,0,0
7162,23,3,227943,12,4,11,0,1,0,0,30,0,0
7163,18,3,423024,9,4,7,0,1,0,0,20,0,0
7164,42,3,445940,5,2,2,0,1,0,0,40,4,0
7165,23,3,230824,13,4,9,0,1,0,0,40,0,0
7166,43,3,48882,9,0,0,0,0,0,0,40,0,0
7167,47,3,168195,9,2,11,0,1,0,0,55,0,0
7168,53,2,188644,3,2,7,0,1,0,0,40,4,0
7169,28,3,136077,6,4,5,0,1,0,0,40,0,0
7170,28,1,119793,10,2,10,0,1,0,0,40,0,0
7171,44,3,336513,10,2,9,0,1,0,0,45,0,0
7172,58,3,186991,9,2,6,0,1,0,0,40,0,0
7173,26,3,211435,9,4,6,0,0,0,0,40,0,0
7174,36,5,280169,10,2,4,0,1,3456,0,8,0,0
7175,27,3,109997,9,0,7,0,0,0,0,40,0,0
7176,39,3,286789,16,2,3,0,1,0,0,45,0,1
7177,25,3,102460,13,2,3,0,1,0,0,40,0,0
7178,17,3,287160,7,4,7,0,0,0,0,15,0,0
7179,39,3,198097,13,0,3,0,1,0,0,50,0,0
7180,52,3,119111,9,2,6,0,1,0,0,40,0,0
7181,24,3,174461,13,4,11,0,0,0,0,50,0,0
7182,26,5,281678,11,2,4,0,1,0,0,55,0,0
7183,32,3,151053,9,2,5,0,1,0,0,40,0,1
7184,49,2,186539,14,2,10,0,1,0,0,40,0,1
7185,40,3,198452,7,2,4,0,1,0,0,40,0,0
7186,52,3,198863,15,0,3,0,1,0,2559,60,0,1
7187,33,3,176711,9,4,0,0,1,0,0,40,0,0
7188,19,3,165310,9,2,6,0,1,0,0,20,0,0
7189,37,3,213008,11,2,9,0,1,0,0,40,28,0
7190,21,1,38251,10,4,12,0,0,0,0,20,0,0
7191,33,3,125761,10,4,0,0,1,0,0,36,0,0
7192,28,3,148645,12,0,9,0,0,0,0,40,0,0
7193,48,3,273435,9,2,2,0,1,0,1579,40,0,0
7194,43,3,208613,13,5,12,0,1,0,0,40,0,0
7195,32,3,192565,9,2,6,0,1,0,0,40,0,0
7196,28,3,183885,9,4,7,0,1,0,0,30,0,0
7197,47,5,243631,13,2,9,1,1,0,0,40,27,0
7198,37,3,191754,13,2,0,0,1,0,0,50,0,1
7199,26,3,261278,10,5,11,3,1,0,0,30,0,0
7200,55,3,127014,9,2,7,0,1,0,0,60,0,0
7201,40,3,197919,12,0,11,0,0,0,0,40,0,0
7202,31,3,217460,13,2,3,0,1,0,0,40,0,1
7203,39,3,86551,9,2,7,0,1,0,0,40,0,1
7204,54,4,98051,10,2,11,0,1,0,0,54,0,1
7205,38,3,215917,10,2,11,1,1,0,0,40,11,0
7206,53,5,192982,9,2,4,0,1,0,0,85,0,0
7207,27,5,334132,12,4,9,0,0,0,0,78,0,0
7208,42,3,136986,13,2,3,0,1,0,0,40,0,1
7209,62,3,116812,10,0,0,0,0,0,0,40,0,0
7210,47,3,189123,7,2,0,0,1,0,1485,58,0,0
7211,26,3,89648,13,4,3,0,0,0,0,50,0,0
7212,59,3,99248,10,0,7,0,1,0,0,40,0,0
7213,42,3,57600,9,0,9,0,0,0,0,45,0,0
7214,25,3,199224,13,2,9,0,1,0,0,45,0,1
7215,58,3,140363,9,0,11,0,1,0,0,36,0,0
7216,30,3,308812,10,4,11,0,0,0,0,60,0,0
7217,21,3,275421,10,4,2,0,0,0,0,40,0,0
7218,61,3,213321,9,2,10,0,1,0,0,40,0,0
7219,33,3,157747,12,2,5,0,1,0,0,40,0,0
7220,51,3,182314,14,2,12,0,1,0,0,40,0,1
7221,70,3,220589,10,6,3,0,0,0,0,12,0,0
7222,29,5,189346,10,0,2,0,1,2202,0,50,0,0
7223,46,3,124071,14,6,9,0,0,0,0,44,0,0
7224,35,0,20469,10,0,3,1,0,0,0,40,11,0
7225,31,3,154227,9,2,2,0,1,0,0,43,0,1
7226,37,3,105044,10,2,3,0,1,0,0,42,0,1
7227,43,3,35910,10,2,11,0,1,0,0,43,0,1
7228,23,3,189203,9,4,11,0,1,0,0,40,0,0
7229,41,3,116493,9,0,2,0,1,13550,0,44,0,1
7230,42,2,19700,13,2,9,0,0,0,0,50,0,1
7231,26,3,48718,6,4,0,0,0,2907,0,40,0,0
7232,45,3,106113,10,2,3,0,1,0,0,40,0,1
7233,25,3,256263,12,2,11,0,1,0,0,40,0,0
7234,38,3,120074,13,2,6,0,1,0,0,50,0,1
7235,28,3,122922,9,4,3,0,0,0,0,50,0,0
7236,68,5,116903,11,2,9,0,1,0,2149,40,0,0
7237,42,2,222596,9,2,2,0,1,0,0,40,0,1
7238,35,3,107302,14,2,11,0,1,0,0,40,3,0
7239,36,3,156400,10,0,0,0,0,0,0,40,0,0
7240,33,3,53373,9,2,2,0,1,0,0,35,0,0
7241,22,3,58916,10,4,0,0,0,0,0,30,0,0
7242,45,2,167159,13,2,10,0,1,0,0,50,0,1
7243,24,3,283806,10,4,7,0,0,0,0,40,0,0
7244,36,2,61778,9,2,9,0,1,15024,0,40,0,1
7245,41,3,33310,9,4,0,0,0,0,0,40,0,0
7246,26,5,202560,10,4,9,0,0,0,0,35,0,0
7247,25,5,60828,10,4,4,0,0,0,0,50,0,0
7248,53,1,153486,10,2,4,0,1,0,0,50,0,0
7249,28,2,167536,12,6,9,0,1,0,0,40,0,0
7250,30,2,370990,14,4,9,0,0,0,0,40,0,0
7251,38,5,198867,7,2,2,0,1,0,0,40,0,0
7252,37,2,174924,10,0,10,0,1,0,0,48,9,0
7253,30,3,175856,14,2,9,0,1,0,0,38,0,0
7254,31,3,220690,10,0,2,0,1,0,0,80,0,0
7255,36,3,160035,9,2,2,0,1,3908,0,55,0,0
7256,59,5,116878,9,2,3,0,1,0,0,60,34,0
7257,33,5,134737,9,2,2,0,1,0,0,35,0,0
7258,29,3,81648,9,2,11,0,1,0,1887,55,0,1
7259,49,1,122177,10,2,6,0,1,0,0,40,0,1
7260,50,0,69614,6,5,2,0,1,0,0,56,0,0
7261,33,3,112115,13,2,3,0,1,0,1902,45,0,1
7262,28,3,299422,4,2,5,0,1,0,0,40,4,0
7263,24,3,112854,10,4,12,0,0,0,0,16,0,0
7264,32,5,33417,10,2,2,0,1,0,0,50,0,0
7265,47,0,224559,9,2,13,3,1,0,0,40,0,1
7266,24,3,357028,10,4,3,0,1,0,0,40,0,0
7267,37,2,51158,10,2,12,0,0,7298,0,36,0,1
7268,51,3,186303,13,2,11,0,1,0,0,40,0,1
7269,52,3,127749,9,2,13,0,1,0,0,50,0,0
7270,22,3,291386,10,4,0,0,0,0,0,40,0,0
7271,28,3,138054,12,4,7,4,1,0,0,40,0,0
7272,47,5,174533,10,2,2,0,1,0,0,40,0,0
7273,43,3,200835,9,2,2,0,1,0,0,40,0,0
7274,25,3,108658,9,4,3,0,1,0,0,45,0,0
7275,43,3,180985,10,2,13,0,1,0,0,60,0,1
7276,25,3,34803,13,4,3,0,0,0,0,20,0,0
7277,59,3,75867,14,2,9,0,1,0,0,60,0,0
7278,29,3,156819,12,0,9,0,0,0,0,35,0,0
7279,30,3,61272,5,2,6,0,0,0,0,40,20,0
7280,24,3,39827,10,2,6,4,0,0,0,40,5,0
7281,38,3,130007,13,4,7,0,1,0,0,40,0,0
7282,37,5,80324,9,2,3,0,1,0,0,60,0,1
7283,26,3,322614,1,3,6,0,1,0,1719,40,4,0
7284,30,3,140869,9,4,7,0,0,0,0,40,0,0
7285,73,2,181902,14,2,9,0,1,0,0,10,12,1
7286,30,3,287908,9,2,6,3,1,0,0,40,0,0
7287,33,3,309630,9,2,7,0,1,0,0,40,0,0
7288,46,3,28225,10,2,13,0,1,0,0,58,0,0
7289,18,3,39222,7,4,7,0,1,0,0,40,0,0
7290,22,3,122272,9,4,0,0,0,0,0,40,0,0
7291,50,4,198400,9,2,11,3,1,0,0,60,0,0
7292,39,4,283338,13,2,3,0,1,7298,0,40,0,1
7293,22,3,208946,10,4,11,0,1,0,0,40,0,0
7294,33,3,348416,9,4,0,3,0,0,0,40,0,0
7295,31,3,379046,9,4,5,1,0,0,0,40,36,0
7296,29,3,183887,13,4,0,0,1,0,0,40,0,0
7297,38,5,127961,10,2,6,0,1,0,0,45,0,1
7298,24,3,211129,13,4,11,0,0,0,0,35,0,0
7299,29,2,187649,9,5,10,0,0,0,0,40,0,0
7300,49,0,94754,14,2,0,0,1,0,0,40,0,1
7301,33,3,231826,4,2,6,0,1,0,0,40,4,0
7302,28,3,142764,9,4,6,0,1,0,0,48,0,0
7303,22,3,126822,13,4,0,0,0,0,0,60,0,0
7304,37,3,188069,9,2,6,0,1,0,0,40,0,0
7305,30,3,284395,9,2,2,0,1,0,0,50,0,0
7306,49,3,31267,4,2,2,0,1,0,0,40,0,0
7307,29,3,161444,9,2,3,0,1,0,0,40,13,0
7308,25,3,144483,9,5,3,0,0,0,0,40,0,0
7309,36,3,133655,9,3,0,0,0,0,0,40,0,0
7310,36,1,112074,16,4,9,0,1,0,0,45,0,0
7311,21,3,249727,9,4,7,0,1,0,0,22,0,0
7312,18,3,165754,10,4,7,0,0,0,0,30,0,0
7313,30,2,172822,11,4,10,0,1,0,0,40,0,0
7314,44,3,288433,10,4,0,3,0,0,0,40,0,0
7315,40,3,33331,10,2,13,0,1,0,0,50,0,0
7316,43,3,168071,9,2,3,0,1,0,0,44,0,0
7317,45,3,207277,13,2,3,0,1,0,0,50,0,1
7318,29,3,130620,10,3,11,1,0,0,0,26,3,0
7319,40,3,136244,10,2,0,0,0,0,0,40,0,0
7320,43,3,972354,10,2,7,0,1,0,0,48,0,0
7321,20,3,245297,10,4,7,0,0,0,0,20,0,0
7322,32,1,71151,13,2,12,0,1,0,0,20,0,0
7323,19,3,118352,10,4,7,0,0,0,0,16,0,0
7324,21,3,117210,9,4,6,0,1,0,0,40,0,0
7325,23,3,120068,11,2,5,0,1,0,0,40,0,0
7326,24,3,48343,7,4,7,3,0,0,0,40,0,0
7327,52,3,84451,11,0,7,0,1,0,0,32,0,0
7328,19,3,281704,10,4,7,0,1,0,0,35,0,0
7329,54,3,123011,10,2,11,0,1,0,0,45,0,1
7330,50,3,104729,9,0,6,0,0,0,0,48,0,0
7331,29,3,110134,10,0,6,0,1,0,0,40,0,0
7332,17,3,186067,6,4,12,0,1,0,0,10,0,0
7333,47,3,214702,9,0,7,0,0,0,0,37,5,0
7334,46,3,384795,13,0,9,3,0,0,0,32,0,0
7335,30,3,175931,10,2,5,0,1,0,0,44,0,0
7336,58,3,366324,10,2,7,0,0,0,0,30,0,0
7337,48,3,118717,13,0,9,3,0,0,0,40,0,0
7338,23,3,219835,10,4,10,0,1,0,0,40,4,0
7339,23,3,176486,11,4,0,0,0,0,0,36,0,0
7340,45,3,273435,9,2,2,0,1,0,0,40,0,0
7341,20,3,182661,10,4,11,3,1,0,0,20,0,0
7342,26,3,212304,4,4,6,0,1,0,0,48,0,0
7343,50,2,133963,13,4,9,0,0,0,0,40,0,1
7344,49,3,165152,9,2,11,0,1,0,0,48,0,1
7345,26,3,274724,10,4,7,0,1,0,0,40,35,0
7346,47,3,196707,15,0,0,0,1,0,0,40,0,0
7347,31,3,213002,8,4,11,0,1,4650,0,50,0,0
7348,35,3,148581,9,2,2,0,1,0,1740,40,0,0
7349,46,3,459189,10,2,2,0,1,0,1902,50,0,1
7350,28,5,214689,7,4,2,0,1,0,0,40,0,0
7351,58,3,289364,10,2,3,0,1,7688,0,45,0,1
7352,21,3,174907,9,4,0,0,0,0,0,40,0,0
7353,50,5,348099,6,0,11,0,0,0,0,50,0,0
7354,31,3,31600,13,4,9,0,0,0,0,40,0,0
7355,31,5,286282,13,2,0,0,0,0,0,20,0,0
7356,35,5,181705,9,2,2,0,1,3103,0,40,0,1
7357,33,3,238912,16,2,9,0,1,0,0,60,0,1
7358,34,3,134737,14,2,9,0,1,7688,0,55,0,1
7359,37,3,197429,9,2,5,0,1,0,0,45,0,1
7360,48,3,47343,14,2,9,0,1,0,0,40,0,1
7361,34,0,67083,13,4,3,1,1,1471,0,40,14,0
7362,24,3,249957,10,4,3,0,1,0,0,40,0,0
7363,55,3,175942,9,0,8,0,0,0,0,40,23,0
7364,50,3,192982,9,2,12,0,1,0,1848,40,0,1
7365,40,3,209547,13,2,11,0,1,0,1977,60,0,1
7366,33,3,142675,13,4,5,0,1,0,0,30,0,0
7367,51,0,190333,10,2,2,0,1,0,0,40,0,0
7368,30,3,196396,10,4,6,0,1,0,0,40,0,0
7369,41,3,166740,9,2,6,0,1,0,0,40,0,0
7370,47,2,174533,11,2,3,0,1,0,0,40,0,1
7371,37,3,118486,13,5,9,0,0,4934,0,32,0,1
7372,40,3,144067,11,2,2,0,1,0,0,40,0,0
7373,36,3,106964,9,2,6,0,1,0,0,40,0,0
7374,37,3,178136,9,2,6,3,1,0,0,40,0,0
7375,38,3,196554,15,5,9,0,1,0,0,35,0,1
7376,40,5,403550,10,2,2,0,1,0,0,50,0,0
7377,35,3,498216,13,0,3,0,0,0,0,40,0,0
7378,47,5,192755,9,2,6,0,0,0,0,20,0,1
7379,33,3,156192,14,2,9,0,1,0,0,45,0,1
7380,45,3,189802,10,0,0,0,0,0,0,40,0,0
7381,35,5,179171,9,4,11,3,0,0,0,38,9,0
7382,32,3,77634,7,2,0,0,1,0,0,45,0,0
7383,23,3,189830,10,2,7,3,1,0,0,50,0,0
7384,19,3,127190,9,4,7,0,0,0,0,15,0,0
7385,20,3,138107,9,4,5,3,1,0,0,35,0,0
7386,44,4,269733,13,2,11,0,1,0,0,30,0,0
7387,41,1,227734,9,2,0,0,1,3464,0,40,0,0
7388,19,3,318822,10,4,0,0,0,0,0,40,0,0
7389,48,3,48885,9,0,7,0,0,0,0,35,0,0
7390,45,3,205424,10,2,11,0,1,0,0,65,0,1
7391,40,3,173858,4,2,7,1,1,0,0,42,14,0
7392,34,3,202450,9,2,2,0,1,0,0,55,0,1
7393,20,3,154779,10,4,11,4,0,0,0,40,0,0
7394,33,3,180551,10,5,0,0,0,0,0,40,0,0
7395,30,3,177522,9,2,0,0,0,0,0,20,0,0
7396,23,3,277328,10,4,5,0,1,0,0,32,1,0
7397,34,3,112584,6,0,7,0,0,0,0,38,0,0
7398,48,1,85384,10,2,2,0,1,0,0,40,0,1
7399,42,3,69019,10,2,2,3,1,0,0,40,0,1
7400,22,3,112847,9,4,0,1,1,0,0,40,0,0
7401,60,5,52900,9,2,2,0,1,0,0,42,0,1
7402,42,3,37937,13,2,3,0,1,0,0,55,0,1
7403,45,3,59380,13,5,3,0,0,0,0,55,0,0
7404,47,3,114770,9,0,7,0,0,0,0,32,0,0
7405,29,3,216481,14,2,3,0,0,0,0,40,0,1
7406,34,3,176469,13,4,11,0,1,0,0,38,0,0
7407,34,3,176831,13,0,9,0,0,0,0,40,0,1
7408,39,0,410034,9,2,0,0,1,0,0,40,0,0
7409,29,3,93662,10,0,9,0,0,0,0,24,0,0
7410,42,4,144236,10,4,11,0,1,0,0,60,0,0
7411,48,3,240917,7,5,7,3,0,0,0,35,0,0
7412,53,3,608184,13,2,3,3,1,0,1902,40,0,1
7413,51,3,243361,10,6,0,0,0,0,0,45,0,0
7414,44,5,35166,13,2,4,0,1,0,0,90,0,0
7415,46,4,182655,11,2,3,0,1,0,0,60,0,1
7416,51,3,142717,16,0,2,0,0,4787,0,60,0,1
7417,32,3,272944,10,4,2,0,0,0,0,40,0,0
7418,24,3,228686,10,4,7,0,1,0,0,45,0,0
7419,33,3,236818,11,4,9,3,0,0,0,26,0,0
7420,47,5,117865,9,1,2,0,1,0,0,90,0,0
7421,64,5,106538,14,0,9,0,1,0,0,50,0,0
7422,62,3,153891,13,2,3,0,1,0,0,50,0,1
7423,52,3,190909,9,2,3,0,1,0,0,40,0,1
7424,39,3,191002,9,4,11,0,0,0,0,40,12,0
7425,42,3,89073,9,2,9,0,1,0,0,48,0,0
7426,38,0,238342,13,2,11,0,1,7688,0,42,0,1
7427,55,3,259532,4,2,13,0,1,0,0,50,0,0
7428,42,3,132481,12,0,9,0,0,0,0,24,0,0
7429,30,3,205659,12,2,3,0,0,0,0,50,15,1
7430,32,3,182323,5,2,2,0,1,0,0,40,0,0
7431,50,0,166419,7,4,11,3,0,3674,0,40,0,0
7432,27,3,152246,9,4,6,1,1,0,0,40,11,0
7433,47,3,155659,9,2,3,0,1,0,0,60,0,0
7434,33,3,155198,5,0,6,0,1,0,0,35,0,0
7435,48,5,100931,10,4,0,0,1,0,0,40,0,0
7436,23,3,162945,4,4,7,0,1,0,0,35,0,0
7437,31,0,334346,13,2,3,0,1,0,0,40,0,1
7438,26,3,181597,10,2,6,3,1,0,0,40,0,0
7439,61,5,133969,9,2,11,1,1,0,0,63,27,0
7440,50,3,210217,13,0,11,3,1,0,0,40,0,0
7441,49,3,169711,11,2,9,0,1,0,0,40,9,1
7442,19,3,271521,9,4,7,1,1,0,0,24,0,0
7443,18,3,51255,7,4,5,0,1,0,0,15,0,0
7444,44,5,26669,12,2,7,0,0,0,0,99,0,0
7445,54,3,194580,11,2,11,0,1,0,0,50,0,0
7446,35,1,177974,9,2,10,0,1,0,0,40,0,1
7447,27,1,315640,14,4,9,1,1,0,0,20,26,0
7448,50,4,136913,9,2,4,0,1,0,0,50,0,0
7449,43,1,230961,9,2,2,0,1,0,0,40,0,0
7450,28,3,167062,10,0,0,0,1,0,0,40,0,0
7451,47,3,120131,9,2,3,0,1,0,0,40,0,0
7452,21,3,243368,1,4,4,0,1,0,0,50,4,0
7453,30,3,171876,15,4,9,0,0,0,0,45,0,0
7454,19,3,136866,9,4,2,0,1,0,0,45,0,0
7455,40,3,316820,10,2,7,0,1,0,1485,40,0,0
7456,55,3,185459,14,2,11,0,1,0,0,50,0,1
7457,31,3,43716,11,0,6,0,1,0,0,43,0,0
7458,30,3,220939,11,0,3,0,1,0,0,40,0,0
7459,51,0,40808,13,4,9,2,0,0,0,43,0,0
7460,34,3,183473,9,0,13,0,0,0,0,40,0,0
7461,59,3,108496,14,2,3,0,1,0,0,45,0,1
7462,50,3,204838,9,0,3,0,0,0,0,38,0,0
7463,29,3,132686,9,0,6,0,1,0,0,40,0,0
7464,17,1,117906,6,4,4,0,1,0,0,40,0,0
7465,24,3,304386,9,4,7,0,0,0,0,30,0,0
7466,39,3,165215,14,2,9,0,0,0,1902,18,0,1
7467,32,3,259719,10,0,5,3,1,0,0,40,35,0
7468,34,3,248795,9,4,6,0,0,0,0,45,0,0
7469,44,5,124692,9,2,9,0,1,0,1902,40,0,1
7470,37,2,128054,10,0,0,0,0,0,0,40,0,0
7471,39,3,179731,14,2,3,0,0,0,2415,65,0,1
7472,32,4,113543,15,2,9,0,1,0,0,40,0,1
7473,23,3,252153,10,4,7,0,0,0,0,28,0,0
7474,45,0,45891,10,0,0,0,1,0,0,42,0,0
7475,30,3,112263,7,0,5,0,1,0,0,40,0,0
7476,20,3,47791,8,0,7,0,0,0,0,10,0,0
7477,41,3,202980,9,2,2,0,1,0,0,4,30,0
7478,21,3,34918,9,4,11,0,0,0,0,30,0,0
7479,48,3,91251,4,2,7,1,1,0,0,30,26,0
7480,31,3,132996,9,2,9,0,1,5178,0,45,0,1
7481,34,3,306215,11,4,5,3,1,0,0,40,0,0
7482,25,3,203570,9,5,7,3,1,0,0,40,0,0
7483,41,5,355918,13,5,2,0,1,0,0,35,0,0
7484,35,5,198841,15,2,9,0,1,0,0,50,0,1
7485,42,3,282964,13,0,3,0,0,0,0,40,0,0
7486,34,5,312197,9,2,13,0,1,0,0,75,4,1
7487,44,3,98779,6,2,6,0,1,4386,0,60,0,0
7488,32,3,200246,13,2,3,0,1,0,0,40,0,1
7489,25,3,182771,10,4,11,1,1,0,0,40,0,0
7490,23,3,199908,7,2,13,0,1,0,0,50,0,0
7491,36,3,172104,15,4,9,4,1,0,0,40,3,1
7492,53,5,35295,13,4,11,0,1,0,0,60,0,1
7493,27,3,216858,16,4,9,0,1,0,0,52,0,0
7494,27,3,332187,13,4,0,0,0,0,0,65,0,0
7495,57,3,255109,9,4,3,0,0,0,0,45,0,0
7496,17,3,111332,7,4,11,0,0,0,0,20,0,0
7497,59,2,238431,9,0,0,0,0,0,0,38,0,0
7498,34,3,131552,9,4,7,0,0,0,0,40,0,0
7499,30,3,110239,6,2,13,0,1,0,0,55,0,0
7500,31,1,255830,12,4,0,3,0,0,0,45,0,0
7501,23,3,82998,10,4,11,0,1,0,0,30,0,0
7502,19,3,164320,9,4,13,0,1,0,0,40,0,0
7503,20,5,263498,11,4,4,0,1,0,0,40,0,0
7504,52,5,162381,9,0,11,0,1,0,0,40,0,0
7505,39,2,229651,13,2,9,0,1,0,0,50,0,1
7506,27,3,357348,9,5,7,0,0,0,0,50,0,0
7507,19,3,269657,10,4,11,0,0,0,0,35,0,0
7508,38,2,82880,13,2,9,0,0,0,0,15,0,0
7509,19,3,389755,9,4,5,0,1,0,0,16,0,0
7510,34,3,195136,13,2,9,0,0,0,1887,40,0,1
7511,23,3,222925,9,2,6,0,0,2105,0,40,0,0
7512,24,3,50341,13,4,0,0,0,0,0,40,0,0
7513,22,3,214134,6,4,13,2,1,0,0,84,0,0
7514,45,3,114032,15,2,9,0,1,0,0,60,0,1
7515,45,3,192053,9,2,3,0,1,0,0,60,0,1
7516,48,3,240231,13,2,3,1,1,0,0,40,28,1
7517,42,3,44402,13,2,11,0,1,0,0,60,0,0
7518,35,5,191503,10,2,11,0,1,0,0,50,0,0
7519,32,3,163530,9,0,7,2,0,0,0,40,0,0
7520,51,2,136823,9,2,3,0,0,0,0,32,0,0
7521,59,3,121912,10,2,3,0,1,0,0,40,0,1
7522,31,2,58624,9,4,13,0,1,0,0,40,0,0
7523,27,2,74056,13,4,12,0,1,0,0,50,0,0
